file,compare,region,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension
./adapt_box/18868/18868_3507_x7704_y10476.swc,manual,SSp-m4,13724,12.5664,9,103,213,111,1021.14,1021.73,329.464,1.99985,27995.7,175902,87951.2,685.14,1209.12,15,0.908624,63.4272,1,71.2506,79.5347,1.17543
./adapt_box/18868/18868_3507_x7704_y10476.swc,recons,SSp-m4,835,804.248,5,50,103,54,1022,1022,330,3.89246,14762.6,172822,202747,728.679,1047.67,9,0.929541,7.09709,0.864377,59.4496,61.0046,1.29023
./adapt_box/18868/18868_3781_x6715_y11703.swc,manual,SSp-m4,13547,12.5664,8,98,202,105,1011.05,1021.95,255.712,1.99985,29308.7,184152,92075.9,685.511,1283.08,13,0.899262,66.0594,1,74.8126,70.4477,1.20774
./adapt_box/18868/18868_3781_x6715_y11703.swc,recons,SSp-m4,988,1256.64,4,65,134,70,1011.58,1022,256,4.01053,17313,208615,249452,695.247,835.794,14,0.939774,6.36567,0.929417,58.0387,62.8184,1.42265
./adapt_box/18868/18868_4464_x5477_y11004.swc,manual,SSs5,16120,12.5664,12,143,296,154,865.559,988.106,319.272,1.99988,36911.5,231922,115961,626.365,1620.61,15,0.915275,53.4561,1,82.9215,82.8396,1.16578
./adapt_box/18868/18868_4464_x5477_y11004.swc,recons,SSs5,974,452.389,5,66,136,71,866,1004,320.6,4.5462,16853.5,225764,314434,576.189,767.031,15,0.940203,6.15441,0.942798,47.6107,63.341,1.33265
./adapt_box/18868/18868_2621_x11765_y8944.swc,manual,MOs5,20410,12.5664,11,126,261,136,1017.84,1021.74,287.975,1.9999,44837.8,281724,140862,710.574,1709.67,17,0.921003,77.1954,1,74.7683,68.0292,1.18417
./adapt_box/18868/18868_2621_x11765_y8944.swc,recons,MOs5,1469,1520.53,3,84,169,86,1018,1022,288,4.03962,26576.6,325489,394851,723.948,1022.17,15,0.957513,7.68639,0.897668,56.2773,55.7606,1.28637
./adapt_box/18868/18868_2225_x15897_y10006.swc,manual,ORBvl2/3,17469,12.5664,6,157,318,162,1021.95,1021.57,340.948,1.99989,42298.7,265771,132885,719.223,1567.22,18,0.899666,53.9308,1,79.2674,71.8148,1.21664
./adapt_box/18868/18868_2225_x15897_y10006.swc,recons,ORBvl2/3,676,113.097,2,40,80,41,1022,1022,344,2.58254,12033.3,94418.9,67380.2,716.023,910.917,12,0.945722,7.4375,1.10358,63.844,61.1809,1.22519
./adapt_box/18868/18868_4041_x10632_y7193.swc,manual,SSp-ul5,8394,12.5664,6,66,136,71,1001.94,1020.27,320.986,1.99976,18053.8,113435,56717.6,561.847,1140.73,14,0.892887,60.7132,1,67.3613,71.767,1.14693
./adapt_box/18868/18868_4041_x10632_y7193.swc,recons,SSp-ul5,660,50.2655,4,43,89,47,1004.74,1022,421.16,4.61485,11417.4,157703,219369,597.011,914.483,12,0.906716,6.40449,0.993151,57.4779,74.7385,1.15681
./adapt_box/18868/18868_4132_x11881_y6094.swc,manual,MOp5,10459,12.5664,7,103,211,109,1015.23,1021.58,397.284,1.99981,23238.4,146011,73005.6,686.603,1251.65,15,0.90971,48.564,1,83.2286,80.0029,1.1647
./adapt_box/18868/18868_4132_x11881_y6094.swc,recons,MOp5,1112,804.248,4,82,167,86,1016,1022,431.94,4.06475,19175.9,236034,306499,727.395,964.579,12,0.919851,5.65269,0.985444,59.0825,63.2937,1.42851
./adapt_box/18868/pre_18868_00443.swc,manual,MOp5,27779,12.5664,10,300,608,309,1021.99,1021.87,503.432,1.99993,65907.2,414107,207054,725.781,2382.31,22,0.905036,44.6875,1,79.352,79.354,1.20016
./adapt_box/18868/pre_18868_00443.swc,recons,MOp5,1262,804.248,6,70,146,77,1022,1022,503.46,3.11902,22162.3,211923,196830,698.856,973.082,10,0.916795,7.63699,0.904998,64.1118,68.8105,1.2804
./adapt_box/18868/18868_3658_x9598_y8113.swc,manual,MOp5,16782,12.5664,9,107,221,115,1020.67,1021.73,460.816,1.99988,37028,232654,116327,675.242,1975.05,17,0.908094,74.9321,1,82.8181,77.1049,1.17418
./adapt_box/18868/18868_3658_x9598_y8113.swc,recons,MOp5,1221,1520.53,5,86,176,91,1022,1022,462,4.16282,21015,261043,325646,654.153,897.04,13,0.936577,5.93182,0.92979,58.195,59.747,1.24023
./adapt_box/18868/18868_3592_x9776_y8113.swc,manual,MOp5,16530,12.5664,7,108,221,114,1021.04,1021.88,399.688,1.99988,37675.6,236723,118361,666.81,1595.06,17,0.910028,73.7919,1,77.4071,72.2518,1.17546
./adapt_box/18868/18868_3592_x9776_y8113.swc,recons,MOp5,1406,1256.64,5,85,173,89,1022,1022,400.04,4.64381,24590.2,344377,466370,635.629,991.363,16,0.943548,7.12139,0.921095,52.3531,64.5277,1.30996
./adapt_box/18868/18868_4430_x9829_y7185.swc,manual,SSp-ul5,11906,12.5664,6,85,174,90,942.137,1020.43,289,1.99983,25696.2,161454,80727.1,613.975,1855.29,22,0.90455,67.4195,1,80.8168,78.7248,1.12886
./adapt_box/18868/18868_4430_x9829_y7185.swc,recons,SSp-ul5,1280,1520.53,3,102,206,105,946,1022,372,4.49453,21871.2,290951,411953,631.712,1569.88,23,0.930161,5.20874,0.936052,63.2154,67.9143,1.36279
./adapt_box/18868/18868_4192_x10967_y7007.swc,manual,SSp-ul5,10644,12.5664,7,91,187,97,1019.64,963.631,325.622,1.99981,24548.5,154243,77121.5,632.764,1522.69,13,0.923669,55.9144,1,84.7626,75.4724,1.17598
./adapt_box/18868/18868_4192_x10967_y7007.swc,recons,SSp-ul5,572,201.062,4,34,71,38,1022,964,326,4.36748,10261.4,137213,193081,621.829,1008.59,8,0.915597,7.04225,0.893337,60.3548,68.9576,1.20851
./adapt_box/18868/18868_5156_x9540_y6495.swc,manual,SSp-un5,12915,12.5664,8,99,204,106,1021.36,1021.18,375.833,1.99985,27614.3,173506,86752.8,690.032,1415.91,17,0.909177,62.3039,1,76.2288,75.4853,1.17808
./adapt_box/18868/18868_5156_x9540_y6495.swc,recons,SSp-un5,976,1256.64,5,60,123,64,1022,1022,376,4.5123,17341.9,235551,330570,698.92,1041.31,13,0.945921,6.92683,0.870846,58.5917,64.6537,1.33472
./adapt_box/18868/18868_2924_x10668_y9719.swc,manual,MOs5,10300,12.5664,7,68,141,74,1021.86,1021.95,371.706,1.99981,25279.7,158837,79418.4,702.845,1502.83,12,0.908161,72.0426,1,78.2697,72.2899,1.12457
./adapt_box/18868/18868_2924_x10668_y9719.swc,recons,MOs5,690,615.752,4,29,60,32,1022,1022,372,3.64377,12499.7,136509,150097,698.677,789.258,9,0.935315,10.4833,0.895044,59.0303,59.1668,1.21197
./adapt_box/18868/pre_18868_00465.swc,manual,MOp5,22445,12.5664,8,263,532,270,1020,1021.58,326.111,1.99991,53589.6,336714,168357,713.676,1416.53,17,0.904837,41.188,1,74.8827,76.2179,1.23602
./adapt_box/18868/pre_18868_00465.swc,recons,MOp5,1028,1017.88,4,66,135,70,1022,1022,326.32,3.13191,18254.1,177206,170221,673.065,856.783,12,0.942945,6.60741,0.931332,64.096,62.7919,1.25099
./adapt_box/18868/18868_6405_x11428_y4397.swc,manual,VISpm5,14194,12.5664,9,106,219,114,1019.76,918.816,420.944,1.99986,32536.5,204433,102216,674.919,1276.69,16,0.917752,63.8082,1,80.9686,71.1732,1.1104
./adapt_box/18868/18868_6405_x11428_y4397.swc,recons,VISpm5,851,1017.88,5,50,105,56,1020,920,431.96,4.67615,15165.7,209072,295774,632.62,790.303,7,0.950094,7.09524,0.915908,53.1732,52.4866,1.35375
./adapt_box/18868/18868_5686_x9887_y5415.swc,manual,VISa5,11625,12.5664,8,79,164,86,939.488,1010.02,445.98,1.99983,25634.4,161066,80532.9,669.677,1006.84,14,0.909265,69.878,1,75.7508,72.3488,1.09638
./adapt_box/18868/18868_5686_x9887_y5415.swc,recons,VISa5,928,615.752,3,62,125,64,940,1011.04,446.12,4.53728,16425,219363,320129,667.437,955.775,13,0.942682,6.416,0.907085,50.235,56.4117,1.24144
./adapt_box/18868/18868_5701_x9538_y5736.swc,manual,SSp-bfd5,12223,12.5664,9,89,185,97,1021.56,1021.19,405.7,1.99984,25718.6,161594,80797.2,714.225,1543.07,15,0.905723,65.0649,1,84.108,73.7945,1.14358
./adapt_box/18868/18868_5701_x9538_y5736.swc,recons,SSp-bfd5,946,804.248,4,66,134,69,1022,1022,406,4.49514,16593.1,221391,319818,567.33,1477.61,14,0.925543,6.05224,1.02122,60.9889,61.9447,1.22345
./adapt_box/18868/18868_6019_x9541_y5296.swc,manual,VISrl5,14307,12.5664,9,114,235,122,1021.1,1014.73,392.696,1.99986,32514.5,204295,102147,605.457,2008.35,24,0.922046,59.8766,1,93.041,78.4764,1.21331
./adapt_box/18868/18868_6019_x9541_y5296.swc,recons,VISrl5,1365,50.2655,3,91,185,95,1022,1015.48,480,4.31956,24261.5,319384,445491,675.944,1001.14,15,0.941392,6.37297,0.962891,58.4213,56.6667,1.29808
./adapt_box/18868/18868_5983_x17523_y5085.swc,manual,RSPv5,15995,12.5664,2,123,246,124,1021.18,909.888,504.74,1.99987,34582.5,217288,108644,665.415,1731.02,14,0.924341,64.0163,1,77.22,65.5402,1.18415
./adapt_box/18868/18868_5983_x17523_y5085.swc,recons,RSPv5,1291,113.097,3,104,212,109,1022,910,504.98,4.41936,22426.3,300551,397968,581.954,1295.47,10,0.958088,5.08491,0.896323,55.5566,52.5117,1.34934
./adapt_box/18868/18868_6196_x17668_y4955.swc,manual,RSPv2/3,13624,12.5664,10,85,178,94,685.729,1021.78,461.22,1.99985,29175,183312,91655.9,711.469,1347.77,12,0.923527,75.5337,1,68.374,58.4808,1.19229
./adapt_box/18868/18868_6196_x17668_y4955.swc,recons,RSPv2/3,980,452.389,7,65,135,71,686,1022,462,4.91061,17190.9,253552,371353,727.277,1128.02,10,0.942007,6.25185,0.948045,52.8043,51.5828,1.30528
./adapt_box/18868/18868_5724_x8616_y5999.swc,manual,SSp-bfd5,13520,12.5664,8,113,232,120,979.269,1018.74,344.862,1.99985,29321.1,184230,92115,594.405,1165.16,16,0.911846,57.2716,1,76.2563,68.9666,1.12251
./adapt_box/18868/18868_5724_x8616_y5999.swc,recons,SSp-bfd5,927,50.2655,5,65,134,70,979.62,1022,359.18,4.63711,16082.7,224165,325345,588.366,1153.14,13,0.938437,5.91045,1.02471,55.0983,54.602,1.38145
./adapt_box/18868/18868_5531_x7356_y7030.swc,manual,SSp-bfd5,12857,12.5664,7,102,209,108,991.616,909.658,283.84,1.99984,27609.8,173478,86738.8,631.196,1257.78,19,0.905397,60.512,1,86.3914,79.1475,1.11761
./adapt_box/18868/18868_5531_x7356_y7030.swc,recons,SSp-bfd5,833,804.248,3,55,113,59,992,910,284,5.3054,14646.9,234803,366209,647.367,716.201,14,0.945452,6.36283,0.903332,52.9507,65.1592,1.329
./adapt_box/18868/18868_5723_x7031_y7203.swc,manual,SSp-bfd5,15425,12.5664,9,126,259,134,1021.62,1021.12,313.2,1.99987,32805.1,206120,103060,695.354,1903.64,19,0.913388,58.5521,1,83.7221,77.6613,1.19103
./adapt_box/18868/18868_5723_x7031_y7203.swc,recons,SSp-bfd5,1222,2123.72,4,84,174,91,1022,1022,318,5.16841,21597.6,331903,540535,689.713,835.512,14,0.947336,6.01724,0.875187,52.9809,64.1373,1.26051
./adapt_box/18868/18868_3932_x25373_y7132.swc,manual,SSp-ul5,16657,12.5664,12,129,268,140,1013.17,935.778,437.576,1.99988,38762.7,243553,121777,714,1723.96,14,0.902467,61.1493,1,80.4905,69.248,1.18545
./adapt_box/18868/18868_3932_x25373_y7132.swc,recons,SSp-ul5,963,2123.72,8,63,133,71,1013.8,935.96,438,4.17653,16931,208218,264476,666.128,773.412,7,0.928029,6.23308,0.899087,61.5174,55.6707,1.30571
./adapt_box/18868/18868_3977_x25824_y7160.swc,manual,SSp-ul5,6204,12.5664,7,60,125,66,893.006,839.191,216.576,1.99968,14185.7,89131.7,44565.8,606.436,1071.77,12,0.900353,48.624,1,75.9142,70.4793,1.17345
./adapt_box/18868/18868_3977_x25824_y7160.swc,recons,SSp-ul5,556,314.159,3,41,84,44,894.76,840.14,216.8,4.66475,9575.38,134560,189023,597.422,672.42,11,0.92609,5.60714,0.959433,58.3368,68.5872,1.32247
./adapt_box/18868/18868_3419_x27168_y8481.swc,manual,MOp2/3,13832,12.5664,7,95,195,101,1020.57,1014.82,239.024,1.99986,30181.3,189635,94817.3,690.704,2115.52,26,0.881491,69.9282,1,79.5787,79.0096,1.21991
./adapt_box/18868/18868_3419_x27168_y8481.swc,recons,MOp2/3,981,1017.88,3,73,148,76,1021.8,1016.12,243.64,5.35535,16214.8,259330,397161,640.735,863.369,16,0.939595,5.62162,0.923828,50.113,60.8763,1.39059
./adapt_box/18868/18868_3922_x26631_y7518.swc,manual,SSp-ul5,8871,12.5664,8,72,150,79,774.365,1016.48,263.204,1.99977,19678.9,123646,61823.2,580.301,1371.26,16,0.909723,58.1333,1,68.9027,66.5993,1.08988
./adapt_box/18868/18868_3922_x26631_y7518.swc,recons,SSp-ul5,586,804.248,5,42,87,46,774.701,1017.24,263.44,5.01058,10043.1,150036,221038,574.058,887.541,15,0.924372,5.72414,0.894562,54.8732,64.0967,1.30767
./adapt_box/18868/18868_4047_x27203_y7787.swc,manual,SSp-ul5,12383,12.5664,11,70,149,80,1021,1021.28,245.868,1.99984,26910.8,169085,84542.7,683.267,1637.16,16,0.908023,82.1007,1,81.0381,69.1674,1.16399
./adapt_box/18868/18868_4047_x27203_y7787.swc,recons,SSp-ul5,976,804.248,5,61,125,65,1022,1022,246,5.00512,17147.1,256038,400457,668.946,836.144,16,0.942388,6.8,0.870763,54.4166,59.0802,1.31847
./adapt_box/18868/18868_4317_x23980_y6346.swc,manual,SSp-ll5,13401,12.5664,6,79,162,84,1019.62,1021.52,311.762,1.99985,27605,173448,86723.8,649.342,1628.14,15,0.909995,81.716,1,78.3421,78.5549,1.16075
./adapt_box/18868/18868_4317_x23980_y6346.swc,recons,SSp-ll5,973,615.752,5,73,150,78,1020.82,1022,312,4.28489,16773,213319,294774,597.088,1086.67,19,0.941301,5.48,0.868621,57.3271,66.8323,1.28105
./adapt_box/18868/18868_4883_x27078_y6285.swc,manual,SSp-un5,12837,12.5664,8,145,296,152,930.584,1020.98,380.888,1.99984,30042.4,188762,94381.1,632.101,1174.28,16,0.890279,42.3649,1,83.9638,81.7095,1.24096
./adapt_box/18868/18868_4883_x27078_y6285.swc,recons,SSp-un5,1121,1256.64,5,86,176,91,1008,1022,382.02,4.86191,19334.2,283827,452188,678.925,973.621,13,0.913678,5.36364,0.942466,59.455,64.5959,1.47785
./adapt_box/18868/18868_4739_x28536_y7468.swc,manual,SSp-bfd5,13179,12.5664,9,86,179,94,1016.23,1005.27,316.339,1.99985,27644.4,173695,86847.5,691.413,1477.47,16,0.910752,72.6201,1,69.1944,64.5347,1.13826
./adapt_box/18868/18868_4739_x28536_y7468.swc,recons,SSp-bfd5,640,615.752,5,35,73,39,1016.62,1006,316.72,4.63469,11385.4,157457,238254,712.765,833.185,7,0.948381,7.75342,0.934112,56.859,67.4239,1.17319
./adapt_box/18868/18868_3389_x28317_y9872.swc,manual,SSp-m4,10852,12.5664,6,80,164,85,1002.65,865.643,297.704,1.99982,24269.8,152492,76245.9,628.419,1219.96,16,0.898896,65.1646,1,73.8217,73.4107,1.1755
./adapt_box/18868/18868_3389_x28317_y9872.swc,recons,SSp-m4,807,1017.88,5,41,85,45,1003.42,866,318,4.44634,14320.7,191753,254581,627.216,995.066,8,0.920248,8.48235,0.922948,61.9846,62.92,1.29543
./adapt_box/18868/18868_3547_x28065_y9077.swc,manual,SSp-m5,16478,12.5664,9,118,243,126,963.904,1003.5,231.728,1.99988,36253.6,227788,113894,680.321,1801.26,19,0.919828,66.8066,1,77.315,70.2287,1.20751
./adapt_box/18868/18868_3547_x28065_y9077.swc,recons,SSp-m5,1018,1520.53,5,75,154,80,964.641,1011.48,232,5.53477,17580.9,296170,475569,686.327,732.643,16,0.950529,5.6039,0.93817,49.8378,55.8422,1.29729
./adapt_box/18868/18868_3853_x29683_y10294.swc,manual,SSp-m5,10853,12.5664,5,83,169,87,879.797,1010.5,273.606,1.99982,23657.8,148646,74323.2,627.461,1440.78,15,0.895605,63.213,1,79.2745,80.4377,1.18888
./adapt_box/18868/18868_3853_x29683_y10294.swc,recons,SSp-m5,739,314.159,6,45,94,50,880,1011.86,274,5.60812,13029.3,225859,373216,593.887,833.427,13,0.919043,6.85106,0.899143,54.0865,62.1215,1.2569
./adapt_box/18868/18868_3112_x27714_y10534.swc,manual,MOp5,13336,12.5664,8,71,148,78,1021.97,1010.9,215.836,1.99985,26735,167981,83990.5,648.226,1263.11,22,0.902106,89.1014,1,77.5741,77.5573,1.16716
./adapt_box/18868/18868_3112_x27714_y10534.swc,recons,MOp5,872,1256.64,4,60,123,64,1022,1011.98,216,4.61789,15136,210077,290531,627.356,824.552,14,0.926314,6.0813,0.863577,57.7035,62.2194,1.26444
./adapt_box/18868/18868_3228_x28576_y10788.swc,manual,SSp-m2/3,12986,12.5664,9,89,185,97,1012.82,1019.17,284.639,1.99985,28827.3,181127,90563.7,638.876,1442.88,19,0.897493,69.1892,1,91.856,86.225,1.16962
./adapt_box/18868/18868_3228_x28576_y10788.swc,recons,SSp-m2/3,984,804.248,6,57,119,63,1013.5,1020,284.94,5.03902,17464.9,265243,406114,627.745,918.792,15,0.928019,7.2605,0.855599,49.3123,59.7422,1.38528
./adapt_box/18868/18868_3009_x28076_y11485.swc,manual,MOp2/3,17648,12.5664,9,106,219,114,949.66,1021.6,225.893,1.99989,38358.5,241014,120507,696.899,1957.68,17,0.92767,79.5799,1,83.2473,70.8678,1.20123
./adapt_box/18868/18868_3009_x28076_y11485.swc,recons,MOp2/3,852,314.159,4,46,95,50,950,1022,226,4.13944,15497.4,193107,246742,694.846,779.652,10,0.950984,7.95789,0.911901,47.7895,44.5282,1.39503
./adapt_box/18868/18868_4341_x30419_y10114.swc,manual,SSp-n5,13411,12.5664,8,75,156,82,1021.05,1021.26,373.949,1.99985,27814.7,174765,87382.3,720.352,1368.39,16,0.908841,84.9615,1,77.4701,64.4851,1.15204
./adapt_box/18868/18868_4341_x30419_y10114.swc,recons,SSp-n5,1220,2123.72,5,65,133,69,1022,1022,375.9,5.60262,22143.7,372876,651287,670.727,869.563,15,0.923242,8.16541,0.956816,49.8864,55.9475,1.39753
./adapt_box/18868/18868_4863_x31402_y10126.swc,manual,SSs5,15198,12.5664,11,101,211,111,1019.66,1018.35,412.304,1.99987,32766.1,205875,102938,672.265,1111.11,12,0.909346,71.0237,1,78.5526,68.3016,1.17648
./adapt_box/18868/18868_4863_x31402_y10126.swc,recons,SSs5,1333,1017.88,4,80,164,85,1020.22,1019.08,412.8,5.36699,23734.5,379224,635665,680.835,1046.61,10,0.94204,7.12195,0.884919,52.0891,57.5985,1.38126
./adapt_box/18868/18868_4517_x31548_y11591.swc,manual,SSs4,14675,12.5664,12,98,206,109,1019.75,1021.59,433.719,1.99986,31822.6,199947,99973.7,696.525,1285.57,15,0.899673,70.233,1,76.2218,76.4409,1.17708
./adapt_box/18868/18868_4517_x31548_y11591.swc,recons,SSs4,1112,1520.53,6,64,133,70,1020,1022,434,5.17086,19771.8,306671,489883,716.651,954.513,15,0.929437,7.35338,0.854601,55.9189,59.4321,1.33847
./adapt_box/18868/18868_4221_x5685_y12199.swc,manual,SSs5,14281,12.5664,9,108,223,116,1020.59,1021.27,330.516,1.99986,31915.3,200529,100265,684.45,1440.86,13,0.909841,63.0359,1,75.2652,75.9395,1.18514
./adapt_box/18868/18868_4221_x5685_y12199.swc,recons,SSs5,984,201.062,5,61,125,65,1022,1022,332.24,4.75752,17471.1,253791,361024,620.208,960.412,10,0.944211,6.864,0.951814,57.6522,66.3583,1.2315
./adapt_box/18868/18868_2584_x14386_y13639.swc,manual,AON,10969,12.5664,8,76,158,83,871.168,1021.39,319.927,1.99982,26733.3,167970,83985.1,704.376,1532.53,11,0.914898,68.4177,1,74.5765,68.3896,1.12416
./adapt_box/18868/18868_2584_x14386_y13639.swc,recons,AON,968,804.248,6,47,99,53,871.6,1022,320,3.95744,17632.2,213858,258338,693.896,739.987,9,0.95143,8.76768,0.84697,50.2871,56.8961,1.43191
./adapt_box/18868/18868_2593_x15801_y13755.swc,manual,AON,11372,12.5664,8,84,174,91,868.855,1019.68,335.6,1.99982,26151,164311,82155.7,683.75,2635.53,22,0.89197,64.3506,1,90.346,77.9545,1.19071
./adapt_box/18868/18868_2593_x15801_y13755.swc,recons,AON,635,1809.56,2,39,78,40,870,1020,336,3.20031,11307.1,106777,104268,589.356,973.628,9,0.930465,7.12821,0.975588,64.9179,63.458,1.2103
./adapt_box/18868/18868_4818_x14513_y17030.swc,manual,LHA,4057,12.5664,7,24,53,30,1019.65,901.375,278.784,1.99951,10419.7,65468.8,32734.4,613.125,771.096,5,0.890313,75.5283,1,73.631,74.2544,1.07183
./adapt_box/18868/18868_4818_x14513_y17030.swc,recons,LHA,450,452.389,2,25,50,26,1022,934.479,286.46,2.48711,8089.4,58281.2,41199,631.986,726.094,8,0.937789,7.98,0.965443,61.595,67.9167,1.23656
./adapt_box/18868/18868_3626_x29809_y12585.swc,manual,SSs4,13645,12.5664,2,100,200,101,1017.3,1021.63,423.624,1.99985,27361.1,171915,85957.4,669.894,1239.75,21,0.905526,67.22,1,81.2602,74.9263,1.17636
./adapt_box/18868/18868_3626_x29809_y12585.swc,recons,SSs4,1073,615.752,7,60,126,67,1018,1022,424.74,4.44157,19115,258569,357684,651.637,981.593,12,0.927514,7.50794,0.908714,61.3167,64.1958,1.37088
./adapt_box/18868/18868_3981_x30626_y12403.swc,manual,SSs4,15680,12.5664,10,105,218,114,777.023,1021.25,394.351,1.99987,32964.4,207121,103561,691.162,1355.14,15,0.892958,70.922,1,82.3017,74.2369,1.20082
./adapt_box/18868/18868_3981_x30626_y12403.swc,recons,SSs4,1187,1809.56,6,63,130,68,777.559,1022,400,4.7257,21332,302259,445720,695.005,1301.87,12,0.932325,8.12308,0.859898,53.3422,57.6805,1.27971
./adapt_box/18869/18869_4599_x7153_y3640.swc,manual,SSp-un2/3,18209,12.5664,4,230,462,233,975.499,749.696,442.977,1.99989,39913.5,250784,125392,574.831,856.768,20,0.921634,38.4113,1,75.6221,66.1691,1.283
./adapt_box/18869/18869_4599_x7153_y3640.swc,recons,SSp-un2/3,1042,314.159,3,73,148,76,976,751.54,443.14,2.32399,18312.3,131428,82620,534.707,589.977,13,0.947935,6.03378,0.975,62.3558,60.8907,1.39993
./adapt_box/18869/18869_4410_x8772_y3996.swc,manual,SSp-ul5,9797,12.5664,11,101,211,111,854.413,1006.09,380.512,1.9998,21964.5,138007,69003.5,655.682,787.711,14,0.903576,45.4265,1,85.3882,75.9309,1.22442
./adapt_box/18869/18869_4410_x8772_y3996.swc,recons,SSp-ul5,912,1017.88,5,78,160,83,856,1006.6,452,3.31118,15517.2,155324,153589,563.995,877.389,11,0.932192,4.69375,0.954018,57.7867,65.5474,1.29843
./adapt_box/18869/18869_4629_x8451_y4031.swc,manual,SSp-ul6a,18467,12.5664,10,340,688,349,1019.92,798.554,486.016,1.99989,44536.8,279833,139916,650.177,917.143,22,0.913399,25.8401,1,79.5846,73.3448,1.28896
./adapt_box/18869/18869_4629_x8451_y4031.swc,recons,SSp-ul6a,789,201.062,4,66,136,71,1020,800.08,487.76,2.48112,13553.3,102862,70136.8,654.538,752.799,14,0.934254,4.79412,0.952684,63.7133,56.6601,1.27976
./adapt_box/18869/18869_5393_x8284_y3671.swc,manual,SSp-bfd6a,10243,12.5664,2,97,194,98,1018.47,1011.53,478.672,1.9998,21313.4,133916,66958,620.529,1086.37,21,0.912764,51.7938,1,83.6147,79.6475,1.19577
./adapt_box/18869/18869_5393_x8284_y3671.swc,recons,SSp-bfd6a,879,452.389,6,61,127,67,1022,1012.54,479.12,3.0876,15358.8,140876,128602,626.855,1181.29,13,0.931148,5.91339,0.886373,61.0659,66.7959,1.23556
./adapt_box/18869/18869_5108_x7688_y4065.swc,manual,SSp-bfd6a,10163,12.5664,2,88,176,89,1015.3,1017.29,509.32,1.9998,21849.3,137283,68641.5,681.997,1119.56,18,0.903257,56.7386,1,69.8945,74.1892,1.16448
./adapt_box/18869/18869_5108_x7688_y4065.swc,recons,SSp-bfd6a,891,615.752,5,78,160,83,1016,1018.1,510,3.02132,15060.4,134019,116767,684.918,1282.47,18,0.94387,4.5625,0.95683,63.0526,66.8187,1.39944
./adapt_box/18869/18869_5237_x7485_y4162.swc,manual,SSp-bfd6a,9772,12.5664,7,84,173,90,1015.43,1020.74,448.87,1.9998,21538,135327,67663.7,676.837,1909.17,18,0.912341,55.4798,1,76.2617,75.3155,1.18251
./adapt_box/18869/18869_5237_x7485_y4162.swc,recons,SSp-bfd6a,1023,615.752,5,87,177,91,1018,1022,450,3.087,17265.2,158899,145688,652.815,1014.02,21,0.936596,4.77401,0.974065,58.9266,67.9841,1.30085
./adapt_box/18869/18869_5444_x13271_y3998.swc,manual,RSPv6a,10418,12.5664,8,99,204,106,751.463,754.981,391.352,1.99981,22767.5,143052,71526.2,661.154,992.661,19,0.922859,50.0637,1,74.9089,59.6939,1.22588
./adapt_box/18869/18869_5444_x13271_y3998.swc,recons,RSPv6a,976,615.752,4,86,174,89,752,755.92,497.04,3.22623,16648.5,158583,144308,642.599,855.887,18,0.947928,4.60345,0.923337,55.7834,57.3721,1.37342
./adapt_box/18869/18869_4089_x6848_y5110.swc,manual,SSp-n6a,21228,12.5664,7,287,579,293,903.319,897.6,481.693,1.99991,49358.2,310126,155063,599.604,903.981,16,0.911354,35.6615,1,76.4579,69.688,1.1899
./adapt_box/18869/18869_4089_x6848_y5110.swc,recons,SSp-n6a,904,113.097,2,64,132,69,904.16,902,482,2.33119,15777.1,113594,71669,548.233,649.049,11,0.916172,5.84091,1.03081,64.2687,62.4161,1.39678
